nic_4digit,nic_2digit,sector_name,region,year,inr_usd,intensity_kg_co2e_per_inr_lakh,log_intensity,is_augmented
241,24,Basic iron and steel,east,2010,45.7,2.31733715,0.84041875,1
451,45,Sale of motor vehicles,central,2021,73.9,0.02192116,-3.82030272,1
383,38,Recycling of metal waste,central,2023,83.1,0.06243931,-2.77356028,0
370,37,Sewerage treatment,west,2012,53.4,0.0908492,-2.39855432,1
931,93,Sports activities,north,2017,65.1,0.02925272,-3.53178267,1
451,45,Sale of motor vehicles,central,2021,73.9,0.01624869,-4.11974287,1
262,26,Computers and peripherals,west,2020,74.2,0.21145415,-1.55374707,1
620,62,Computer programming and consultancy,north,2018,68.4,0.01669625,-4.09257091,1
171,17,Pulp and paper,west,2014,61.0,0.42732187,-0.85021776,1
931,93,Sports activities,west,2015,65.5,0.02445029,-3.71111338,1
900,90,Creative and performing arts,west,2014,61.0,0.01170944,-4.44736032,1
275,27,Domestic appliances,south,2019,70.4,0.33625177,-1.08989508,1
382,38,Treatment of non-hazardous waste,central,2023,83.1,0.18129285,-1.70764159,1
121,1,Growing vegetables,central,2017,65.1,0.04638124,-3.07086029,1
861,86,Hospital activities,south,2023,83.1,0.0504992,-2.98579778,1
291,29,Motor vehicles,west,2018,68.4,0.34633593,-1.06034607,1
741,74,Design activities,east,2011,46.7,0.00827163,-4.79492365,1
102,10,Processing fish,central,2020,74.2,0.11222115,-2.18728377,1
771,77,Renting of equipment,east,2015,65.5,0.03142552,-3.46013508,0
960,96,Personal service activities,east,2021,73.9,0.0149171,-4.20524739,1
301,30,Ships and boats,south,2017,65.1,0.34401271,-1.06707667,1
360,36,Water collection and supply,north,2012,53.4,0.09464835,-2.35758686,0
681,68,Real estate activities,east,2021,73.9,0.01801286,-4.01666939,1
251,25,Structural metal products,central,2017,65.1,0.80116309,-0.22169074,1
191,19,Coke oven products,west,2020,74.2,0.8098818,-0.21086697,0
235,23,Cement and lime,west,2023,83.1,0.80242515,-0.2201167,0
370,37,Sewerage treatment,central,2023,83.1,0.10413326,-2.26208382,1
465,46,Wholesale of IT equipment,north,2010,45.7,0.02754399,-3.59197107,1
232,23,Refractory products,east,2014,61.0,0.81979119,-0.19870561,1
243,24,Aluminium,north,2015,65.5,7.90939271,2.068051,0
245,24,Copper products,east,2022,78.6,2.84456805,1.04541123,1
275,27,Domestic appliances,central,2023,83.1,0.33608515,-1.09039073,1
510,5,Mining of hard coal,south,2016,67.1,0.12180752,-2.10531317,1
493,49,Other land passenger transport,south,2022,78.6,0.08857269,-2.4239317,1
271,27,Electric motors,north,2021,73.9,0.50100632,-0.69113656,0
960,96,Personal service activities,south,2022,78.6,0.01451696,-4.23243771,1
492,49,Freight rail transport,west,2012,53.4,0.03206359,-3.44003421,0
960,96,Personal service activities,east,2016,67.1,0.01912143,-3.95694535,1
611,61,Wired telecommunications,east,2021,73.9,0.04100043,-3.19417273,1
651,65,Insurance,south,2015,65.5,0.00668436,-5.00798482,1
492,49,Freight rail transport,east,2021,73.9,0.03138722,-3.46135447,1
205,20,Soap and detergents,south,2014,61.0,0.26839571,-1.31529287,1
631,63,Data processing,central,2021,73.9,0.02412544,-3.72448824,1
492,49,Freight rail transport,south,2011,46.7,0.03694793,-3.29824562,1
141,1,Raising cattle,north,2022,78.6,0.17563519,-1.7393462,1
383,38,Recycling of metal waste,east,2018,68.4,0.0890418,-2.41864938,1
900,90,Creative and performing arts,east,2010,45.7,0.0209427,-3.86596492,1
853,85,Secondary education,south,2023,83.1,0.00809363,-4.81667795,1
851,85,Pre-primary education,north,2011,46.7,0.0131985,-4.32765216,1
141,14,Wearing apparel,south,2016,67.1,0.08914626,-2.41747685,1
205,20,Soap and detergents,west,2019,70.4,0.2302098,-1.46876423,1
102,10,Processing fish,north,2012,53.4,0.12224558,-2.10172333,1
262,26,Computers and peripherals,west,2016,67.1,0.22302043,-1.5004919,1
103,10,Processing fruits and vegetables,west,2017,65.1,0.07928536,-2.53470174,1
263,26,Communication equipment,west,2011,46.7,0.23520208,-1.44731021,1
731,73,Advertising,south,2020,74.2,0.00602295,-5.1121777,1
204,20,Pharmaceuticals,south,2013,58.6,0.21510891,-1.53661081,1
242,24,Basic precious metals,south,2012,53.4,0.76125059,-0.27279268,1
103,10,Processing fruits and vegetables,east,2011,46.7,0.09554501,-2.34815783,1
102,10,Processing fish,north,2017,65.1,0.12566222,-2.0741578,1
611,61,Wired telecommunications,east,2014,61.0,0.0449854,-3.10141723,0
620,62,Computer programming and consultancy,south,2017,65.1,0.01379601,-4.28337571,1
241,24,Basic iron and steel,north,2015,65.5,2.04505806,0.71542618,1
211,21,Basic pharmaceuticals,west,2018,68.4,0.18945877,-1.66358388,1
641,64,Banking,east,2015,65.5,0.0161183,-4.12780014,1
493,49,Other land passenger transport,west,2020,74.2,0.09182442,-2.38787702,1
960,96,Personal service activities,east,2019,70.4,0.02261826,-3.78899792,1
494,49,Freight transport by road,east,2020,74.2,0.12968197,-2.04267022,1
262,26,Computers and peripherals,east,2011,46.7,0.25253698,-1.3761976,1
812,81,Building cleaning,east,2014,61.0,0.01927946,-3.94871509,0
451,45,Sale of motor vehicles,east,2017,65.1,0.02980504,-3.51307773,1
511,51,Air passenger transport,central,2013,58.6,0.26783746,-1.31737499,1
206,20,Other chemical products,north,2019,70.4,0.32616,-1.12036722,0
171,17,Pulp and paper,west,2011,46.7,0.2550412,-1.36633018,1
731,73,Advertising,west,2013,58.6,0.01002193,-4.60297989,1
511,51,Air passenger transport,west,2022,78.6,0.25284155,-1.37499228,1
293,29,Auto parts and accessories,central,2016,67.1,0.48114298,-0.73159081,1
103,10,Processing fruits and vegetables,north,2015,65.5,0.08868005,-2.42272036,1
710,7,Mining of iron ores,north,2020,74.2,0.23773319,-1.43660629,1
631,63,Data processing,east,2021,73.9,0.02749891,-3.59360873,0
222,22,Plastic products,west,2023,83.1,0.2797281,-1.27393723,0
244,24,"Lead, zinc, and tin",north,2018,68.4,3.65092314,1.29498005,1
721,72,R&D — natural sciences,north,2016,67.1,0.02078163,-3.87368565,0
111,1,Growing cereals,west,2010,45.7,0.06225579,-2.77650379,0
181,18,Printing and publishing,north,2018,68.4,0.1013327,-2.28934613,1
881,88,Social work,east,2023,83.1,0.00844079,-4.77467941,1
465,46,Wholesale of IT equipment,east,2018,68.4,0.0208976,-3.86812105,1
105,10,Dairy products,east,2020,74.2,0.16864545,-1.77995672,1
853,85,Secondary education,east,2018,68.4,0.01195526,-4.42658383,1
931,93,Sports activities,south,2023,83.1,0.02039074,-3.8926742,1
275,27,Domestic appliances,east,2018,68.4,0.33097677,-1.10570709,1
462,46,Wholesale of textiles,south,2017,65.1,0.02751745,-3.59293495,0
620,62,Computer programming and consultancy,central,2022,78.6,0.01336132,-4.31539144,1
171,17,Pulp and paper,north,2011,46.7,0.33827586,-1.08389358,1
263,26,Communication equipment,central,2019,70.4,0.21771682,-1.52456004,1
293,29,Auto parts and accessories,west,2018,68.4,0.38578732,-0.95246904,0
251,25,Structural metal products,central,2010,45.7,0.87867886,-0.1293358,0
620,62,Computer programming and consultancy,central,2012,53.4,0.01719397,-4.06319629,1
192,19,Refined petroleum products,central,2016,67.1,0.79497027,-0.22945056,1
411,41,Building construction,west,2016,67.1,0.26472878,-1.32904946,1
641,64,Banking,west,2016,67.1,0.00712173,-4.94460483,1
275,27,Domestic appliances,north,2019,70.4,0.40193821,-0.91145691,1
232,23,Refractory products,west,2012,53.4,0.55473096,-0.58927205,1
171,17,Pulp and paper,east,2022,78.6,0.41634278,-0.87624636,1
491,49,Passenger rail transport,south,2013,58.6,0.04463303,-3.10928119,1
960,96,Personal service activities,central,2013,58.6,0.01799896,-4.01744126,0
720,7,Mining of non-ferrous metal ores,east,2013,58.6,0.32083107,-1.13684057,1
245,24,Copper products,east,2015,65.5,3.61482634,1.28504382,1
475,47,Retail of household goods,west,2020,74.2,0.01287164,-4.35272919,1
381,38,Collection of non-hazardous waste,south,2023,83.1,0.0753916,-2.5850594,1
611,61,Wired telecommunications,south,2021,73.9,0.03146832,-3.45877384,0
261,26,Electronic components,west,2022,78.6,0.25179963,-1.37912164,1
531,53,Postal activities,north,2023,83.1,0.08940519,-2.4145766,1
492,49,Freight rail transport,west,2020,74.2,0.02658461,-3.62742296,1
201,20,Basic chemicals,north,2022,78.6,0.53342608,-0.62843478,0
235,23,Cement and lime,east,2019,70.4,0.95478087,-0.04627342,1
381,38,Collection of non-hazardous waste,north,2016,67.1,0.09578102,-2.34569073,1
205,20,Soap and detergents,west,2012,53.4,0.24693303,-1.39863813,1
192,19,Refined petroleum products,central,2012,53.4,0.83165473,-0.18433791,1
382,38,Treatment of non-hazardous waste,east,2013,58.6,0.28255511,-1.26388165,0
252,25,Tanks and reservoirs,central,2014,61.0,0.93022455,-0.07232927,1
210,2,Forestry and logging,south,2023,83.1,0.01797604,-4.01871556,1
291,29,Motor vehicles,north,2013,58.6,0.52454114,-0.64523142,0
191,19,Coke oven products,south,2011,46.7,0.94901641,-0.05232918,0
191,19,Coke oven products,east,2020,74.2,0.84283979,-0.17097838,1
431,43,Demolition and site preparation,central,2010,45.7,0.19497691,-1.63487411,0
293,29,Auto parts and accessories,east,2012,53.4,0.51735254,-0.65903074,0
242,24,Basic precious metals,central,2012,53.4,1.07768421,0.07481449,1
243,24,Aluminium,south,2015,65.5,7.51009548,2.01624818,1
311,3,Marine fishing,west,2019,70.4,0.08624548,-2.45055766,1
351,35,Generation of electricity,central,2019,70.4,1.28926905,0.25407543,1
321,3,Aquaculture,north,2010,45.7,0.0632524,-2.76062226,1
206,20,Other chemical products,west,2018,68.4,0.33782344,-1.0852319,1
462,46,Wholesale of textiles,central,2018,68.4,0.03114792,-3.46900778,1
105,10,Dairy products,south,2021,73.9,0.11238687,-2.18580816,0
881,88,Social work,west,2013,58.6,0.00848135,-4.76988552,1
244,24,"Lead, zinc, and tin",east,2018,68.4,2.8622044,1.0515921,1
581,58,Publishing,central,2023,83.1,0.01795882,-4.01967414,1
581,58,Publishing,east,2020,74.2,0.0247434,-3.69919649,0
493,49,Other land passenger transport,central,2015,65.5,0.12854403,-2.05148381,0
711,71,Architecture and engineering,north,2017,65.1,0.01129135,-4.48371793,0
471,47,Retail in non-specialised stores,east,2017,65.1,0.02164176,-3.83313036,0
120,12,Tobacco products,west,2017,65.1,0.05599998,-2.88240402,1
151,1,Mixed farming,north,2018,68.4,0.09575469,-2.34596563,1
551,55,Hotels,east,2015,65.5,0.10172505,-2.28548165,1
141,1,Raising cattle,west,2022,78.6,0.16123961,-1.82486378,1
102,10,Processing fish,west,2010,45.7,0.12238309,-2.10059906,1
900,90,Creative and performing arts,south,2020,74.2,0.01284933,-4.35446335,1
171,17,Pulp and paper,south,2020,74.2,0.27768053,-1.281284,1
221,22,Rubber products,central,2016,67.1,0.36072798,-1.01963113,1
110,11,Beverages,south,2022,78.6,0.08353491,-2.48249062,0
311,3,Marine fishing,central,2011,46.7,0.10663441,-2.23834899,0
620,62,Computer programming and consultancy,central,2018,68.4,0.01353237,-4.30267056,1
192,19,Refined petroleum products,south,2017,65.1,0.79341277,-0.23141167,1
105,10,Dairy products,central,2013,58.6,0.14647176,-1.9209226,1
931,93,Sports activities,south,2017,65.1,0.02456915,-3.70626364,0
475,47,Retail of household goods,north,2022,78.6,0.01257275,-4.3762237,1
242,24,Basic precious metals,west,2016,67.1,0.81075674,-0.20978722,1
360,36,Water collection and supply,central,2010,45.7,0.09620571,-2.34126652,0
491,49,Passenger rail transport,west,2018,68.4,0.05189502,-2.95853251,1
900,90,Creative and performing arts,east,2014,61.0,0.01259454,-4.37449211,1
210,2,Forestry and logging,north,2014,61.0,0.03092248,-3.47627175,1
120,12,Tobacco products,south,2015,65.5,0.06883444,-2.67605108,1
782,78,Temporary employment agencies,east,2022,78.6,0.00613729,-5.0933727,1
352,35,Gas distribution,central,2014,61.0,0.56916314,-0.56358818,0
204,20,Pharmaceuticals,central,2021,73.9,0.1958401,-1.63045677,0
501,50,Sea transport,south,2012,53.4,0.0168129,-4.08560867,1
120,12,Tobacco products,south,2014,61.0,0.07596185,-2.57752402,1
231,23,Glass products,central,2013,58.6,0.61428555,-0.4872954,1
202,20,Agrochemicals,north,2022,78.6,0.38567232,-0.95276717,1
261,26,Electronic components,south,2014,61.0,0.3129576,-1.16168755,1
681,68,Real estate activities,south,2016,67.1,0.01565209,-4.15715059,1
102,10,Processing fish,north,2015,65.5,0.11568962,-2.15684432,0
301,30,Ships and boats,west,2012,53.4,0.49312764,-0.70698724,1
104,10,Vegetable and animal oils,south,2010,45.7,0.09783145,-2.32450922,1
411,41,Building construction,east,2021,73.9,0.31348763,-1.15999537,0
651,65,Insurance,east,2022,78.6,0.00654662,-5.02880646,1
244,24,"Lead, zinc, and tin",central,2016,67.1,3.72870625,1.31606132,1
102,10,Processing fish,west,2018,68.4,0.09530023,-2.35072301,1
101,10,Processing meat,west,2017,65.1,0.11296402,-2.1806859,1
310,31,Furniture,south,2012,53.4,0.16541575,-1.79929326,1
310,31,Furniture,south,2018,68.4,0.15278391,-1.87873074,1
192,19,Refined petroleum products,west,2018,68.4,0.90598964,-0.09872741,1
352,35,Gas distribution,west,2013,58.6,0.48523674,-0.72311839,1
111,1,Growing cereals,central,2016,67.1,0.05290789,-2.93920272,1
301,30,Ships and boats,north,2017,65.1,0.39745568,-0.92267184,0
851,85,Pre-primary education,north,2011,46.7,0.0194483,-3.9399955,1
291,29,Motor vehicles,east,2019,70.4,0.48875,-0.71590417,0
321,32,Jewellery,central,2012,53.4,0.32860434,-1.11290088,1
321,3,Aquaculture,west,2012,53.4,0.06472999,-2.7375306,1
141,14,Wearing apparel,west,2020,74.2,0.10893976,-2.21696022,1
239,23,Other non-metallic mineral products,east,2022,78.6,0.4889891,-0.71541508,1
475,47,Retail of household goods,south,2014,61.0,0.01874806,-3.97666512,1
771,77,Renting of equipment,central,2015,65.5,0.02498481,-3.68948738,1
600,6,Extraction of crude petroleum,central,2015,65.5,0.25339359,-1.37281129,1
351,35,Generation of electricity,north,2022,78.6,1.00647781,0.00645692,1
106,10,Grain mill products,north,2011,46.7,0.10968172,-2.21017257,1
261,26,Electronic components,central,2017,65.1,0.31286462,-1.16198472,0
301,30,Ships and boats,central,2020,74.2,0.2675788,-1.31834119,1
141,1,Raising cattle,central,2013,58.6,0.2589138,-1.35126011,1
812,81,Building cleaning,central,2022,78.6,0.01439635,-4.24078048,1
101,10,Processing meat,north,2018,68.4,0.14084572,-1.96009015,1
221,22,Rubber products,west,2022,78.6,0.26543773,-1.326375,1
231,23,Glass products,south,2020,74.2,0.362584,-1.0144991,1
561,56,Restaurants,south,2011,46.7,0.0617703,-2.78433263,0
235,23,Cement and lime,west,2015,65.5,0.76990306,-0.26149067,1
711,71,Architecture and engineering,south,2022,78.6,0.00952069,-4.65428745,1
101,10,Processing meat,central,2011,46.7,0.16772622,-1.78542228,1
771,77,Renting of equipment,east,2022,78.6,0.02689394,-3.61585434,0
531,53,Postal activities,south,2020,74.2,0.06058623,-2.80368763,1
321,3,Aquaculture,south,2018,68.4,0.06197417,-2.78103763,1
581,58,Publishing,south,2022,78.6,0.01685564,-4.08306978,1
104,10,Vegetable and animal oils,west,2012,53.4,0.10568813,-2.24726268,1
235,23,Cement and lime,west,2015,65.5,1.00569722,0.00568105,1
303,30,Aircraft,north,2010,45.7,0.48364638,-0.72640127,1
242,24,Basic precious metals,central,2015,65.5,0.85050153,-0.16192907,1
263,26,Communication equipment,south,2014,61.0,0.19705386,-1.62427817,1
493,49,Other land passenger transport,north,2011,46.7,0.14989348,-1.89783039,1
231,23,Glass products,west,2022,78.6,0.35078512,-1.04758144,1
202,20,Agrochemicals,central,2019,70.4,0.51466308,-0.66424281,1
151,15,Leather tanning,central,2016,67.1,0.13019915,-2.03869009,1
475,47,Retail of household goods,central,2020,74.2,0.0154035,-4.17316052,0
281,28,General machinery,central,2017,65.1,0.522796,-0.64856396,1
107,10,Bakery products,south,2014,61.0,0.05696128,-2.86538356,1
381,38,Collection of non-hazardous waste,east,2022,78.6,0.09143939,-2.39207891,0
475,47,Retail of household goods,west,2012,53.4,0.01895883,-3.96548562,1
311,3,Marine fishing,central,2017,65.1,0.1259742,-2.07167818,1
462,46,Wholesale of textiles,north,2020,74.2,0.04064591,-3.20285698,1
131,13,Spinning and weaving,central,2018,68.4,0.14029647,-1.96399747,1
382,38,Treatment of non-hazardous waste,north,2023,83.1,0.16519286,-1.80064166,1
782,78,Temporary employment agencies,south,2014,61.0,0.00507873,-5.28269483,1
491,49,Passenger rail transport,west,2017,65.1,0.05004363,-2.99486012,1
192,19,Refined petroleum products,south,2017,65.1,0.71456418,-0.33608247,1
201,20,Basic chemicals,north,2018,68.4,0.67686181,-0.39028815,1
501,50,Sea transport,north,2020,74.2,0.01689984,-4.08045112,0
131,13,Spinning and weaving,north,2013,58.6,0.30403526,-1.19061161,1
871,87,Residential care,west,2010,45.7,0.03188085,-3.4457498,1
303,30,Aircraft,west,2018,68.4,0.21887091,-1.51927319,1
812,81,Building cleaning,west,2011,46.7,0.01500026,-4.19968746,1
381,38,Collection of non-hazardous waste,central,2017,65.1,0.0933105,-2.37182264,0
710,7,Mining of iron ores,central,2023,83.1,0.23943724,-1.42946393,1
205,20,Soap and detergents,central,2012,53.4,0.26378845,-1.33260782,0
900,90,Creative and performing arts,central,2014,61.0,0.00996249,-4.60892865,1
511,51,Air passenger transport,east,2015,65.5,0.29907235,-1.20706977,1
205,20,Soap and detergents,north,2019,70.4,0.2322,-1.46015621,0
107,10,Bakery products,east,2014,61.0,0.07922586,-2.53545253,1
311,3,Marine fishing,east,2014,61.0,0.12054028,-2.11577133,1
721,72,R&D — natural sciences,central,2018,68.4,0.01940812,-3.94206352,1
251,25,Structural metal products,central,2018,68.4,0.64383711,-0.44030951,1
721,72,R&D — natural sciences,south,2012,53.4,0.02065405,-3.879844,1
771,77,Renting of equipment,east,2013,58.6,0.03630038,-3.31592703,1
107,10,Bakery products,south,2016,67.1,0.06103104,-2.79637264,1
202,20,Agrochemicals,central,2022,78.6,0.45767528,-0.78159535,1
191,19,Coke oven products,central,2020,74.2,0.73328184,-0.31022515,1
107,10,Bakery products,central,2012,53.4,0.09436624,-2.36057192,1
303,30,Aircraft,west,2021,73.9,0.22421369,-1.4951557,1
681,68,Real estate activities,south,2022,78.6,0.0106206,-4.54496015,1
741,74,Design activities,north,2020,74.2,0.00683424,-4.9858096,1
201,20,Basic chemicals,central,2012,53.4,0.64781536,-0.43414957,0
310,31,Furniture,west,2016,67.1,0.16701072,-1.78969727,1
291,29,Motor vehicles,east,2012,53.4,0.72921078,-0.31579245,1
263,26,Communication equipment,south,2016,67.1,0.21558456,-1.53440206,1
881,88,Social work,south,2012,53.4,0.00721462,-4.93164546,1
641,64,Banking,east,2022,78.6,0.00805928,-4.82093159,1
254,25,Fasteners and springs,east,2018,68.4,0.98146639,-0.01870751,1
151,1,Mixed farming,south,2017,65.1,0.07370745,-2.60765135,0
853,85,Secondary education,central,2016,67.1,0.01239106,-4.39077984,1
101,10,Processing meat,west,2019,70.4,0.10976,-2.20945912,0
131,13,Spinning and weaving,central,2010,45.7,0.2155008,-1.53479065,0
181,18,Printing and publishing,west,2019,70.4,0.07056,-2.65129187,0
561,56,Restaurants,east,2018,68.4,0.0646728,-2.73841454,0
